"?SalesID","Sales Area","Product Name","Country","State","Quantity","Order Date","Price Paid"
1171872,"Region Central","Rockstar Energy Zero Sugar","Germany","Hamburg",2731,"2019-06-01","1"
1171873,"Region Central","Rockstar Energy Zero Sugar","Germany","Hesse",9657,"2019-06-01","1"
1171874,"Region Central","Rockstar Energy Zero Sugar","Germany","Lower Saxony",7223,"2019-06-01","1"
1171875,"Region Central","Rockstar Energy Zero Sugar","Germany","Mecklenburg-Vorpommern",1606,"2019-06-01","0,8"
1171876,"Region Central","Rockstar Energy Zero Sugar","Germany","North Rhine-Westphalia",16183,"2019-06-01","1"
1171877,"Region Central","Rockstar Energy Zero Sugar","Germany","Rhineland-Palatinate",13250,"2019-06-01","1"
1171878,"Region Central","Rockstar Energy Zero Sugar","Germany","Saarland",1280,"2019-06-01","1"
1171879,"Region Central","Rockstar Energy Zero Sugar","Germany","Saxony",10280,"2019-06-01","1"
1171880,"Region Central","Rockstar Energy Zero Sugar","Germany","Saxony-Anhalt",7101,"2019-06-01","1"
1171881,"Region Central","Rockstar Energy Zero Sugar","Germany","Schleswig-Holstein",4202,"2019-06-01","1"
1171882,"Region Central","Rockstar Energy Zero Sugar","Germany","Thuringia",8992,"2019-06-01","1"
1171883,"Region North 1","Rockstar Energy Zero Sugar","Ireland","Cork",1889,"2019-06-01","0,93"
1171884,"Region North 1","Rockstar Energy Zero Sugar","Ireland","Dublin",4807,"2019-06-01","0,93"
1171885,"Region North 1","Rockstar Energy Zero Sugar","Ireland","Galway",1111,"2019-06-01","0,93"
1171886,"Region North 1","Rockstar Energy Zero Sugar","Ireland","South Dublin",3323,"2019-06-01","0,93"
1171887,"Region South","Rockstar Energy Zero Sugar","Italy","Abruzzi",5258,"2019-06-01","0,85"
1171888,"Region South","Rockstar Energy Zero Sugar","Italy","Apulia",4954,"2019-06-01","0,85"
1171889,"Region South","Rockstar Energy Zero Sugar","Italy","Basilicata",6064,"2019-06-01","0,68"
1171890,"Region South","Rockstar Energy Zero Sugar","Italy","Calabria",2926,"2019-06-01","0,85"
1171891,"Region South","Rockstar Energy Zero Sugar","Italy","Campania",4773,"2019-06-01","0,85"
1171892,"Region South","Rockstar Energy Zero Sugar","Italy","Emilia-Romagna",8830,"2019-06-01","0,85"
1171893,"Region South","Rockstar Energy Zero Sugar","Italy","Friuli-Venezia Giulia",4921,"2019-06-01","0,85"
1171894,"Region South","Rockstar Energy Zero Sugar","Italy","Lazio",4733,"2019-06-01","0,85"
1171895,"Region South","Rockstar Energy Zero Sugar","Italy","Liguria",9872,"2019-06-01","0,85"
1171896,"Region South","Rockstar Energy Zero Sugar","Italy","Lombardy",7589,"2019-06-01","0,85"
1171897,"Region South","Rockstar Energy Zero Sugar","Italy","Marche",5236,"2019-06-01","0,85"
1171898,"Region South","Rockstar Energy Zero Sugar","Italy","Piedmont",10571,"2019-06-01","0,85"
1171899,"Region South","Rockstar Energy Zero Sugar","Italy","Sardinia",2050,"2019-06-01","0,68"
1171900,"Region South","Rockstar Energy Zero Sugar","Italy","Sicily",5079,"2019-06-01","0,85"
1171901,"Region South","Rockstar Energy Zero Sugar","Italy","Trentino-Alto Adige",5119,"2019-06-01","0,85"
1171902,"Region South","Rockstar Energy Zero Sugar","Italy","Tuscany",7396,"2019-06-01","0,85"
1171903,"Region South","Rockstar Energy Zero Sugar","Italy","Umbria",5630,"2019-06-01","0,85"
1171904,"Region South","Rockstar Energy Zero Sugar","Italy","Veneto",5648,"2019-06-01","0,85"
1171905,"Region South","Rockstar Energy Zero Sugar","Italy","Molise",2750,"2019-06-01","0,85"
1171906,"Region West","Rockstar Energy Zero Sugar","Netherlands","Drenthe",2665,"2019-06-01","1,1"
1171907,"Region West","Rockstar Energy Zero Sugar","Netherlands","Friesland",1793,"2019-06-01","1,1"
1171908,"Region West","Rockstar Energy Zero Sugar","Netherlands","Gelderland",2243,"2019-06-01","1,1"
1171909,"Region West","Rockstar Energy Zero Sugar","Netherlands","Groningen",1512,"2019-06-01","1,1"
1171910,"Region West","Rockstar Energy Zero Sugar","Netherlands","Limburg",2613,"2019-06-01","1,1"
1171911,"Region West","Rockstar Energy Zero Sugar","Netherlands","North Brabant",4211,"2019-06-01","1,1"
1171912,"Region West","Rockstar Energy Zero Sugar","Netherlands","North Holland",3172,"2019-06-01","1,1"
1171913,"Region West","Rockstar Energy Zero Sugar","Netherlands","Overijssel",3039,"2019-06-01","1,1"
1171914,"Region West","Rockstar Energy Zero Sugar","Netherlands","South Holland",3922,"2019-06-01","0,88"
1171915,"Region West","Rockstar Energy Zero Sugar","Netherlands","Utrecht",2282,"2019-06-01","1,1"
1171916,"Region West","Rockstar Energy Zero Sugar","Netherlands","Zeeland",2436,"2019-06-01","1,1"
1171917,"Region North 2","Rockstar Energy Zero Sugar","Norway","Akershus",1566,"2019-06-01","1,3"
1171918,"Region North 2","Rockstar Energy Zero Sugar","Norway","Hordaland",1296,"2019-06-01","1,3"
1171919,"Region North 2","Rockstar Energy Zero Sugar","Norway","Rogaland",1426,"2019-06-01","1,04"
1171920,"Region North 2","Rockstar Energy Zero Sugar","Norway","Sør-Trøndelag",981,"2019-06-01","1,3"
1171921,"Region North 2","Rockstar Energy Zero Sugar","Norway","Østfold",758,"2019-06-01","1,3"
1171922,"Region North 2","Rockstar Energy Zero Sugar","Norway","Buskerud",590,"2019-06-01","1,3"
1171923,"Region North 2","Rockstar Energy Zero Sugar","Norway","Møre og Romsdal",581,"2019-06-01","1,3"
1171924,"Region North 2","Rockstar Energy Zero Sugar","Norway","Vestfold",610,"2019-06-01","1,3"
1171925,"Region North 2","Rockstar Energy Zero Sugar","Norway","Nordland",53,"2019-06-01","1,3"
1171926,"Region North 2","Rockstar Energy Zero Sugar","Norway","Hedmark",549,"2019-06-01","1,3"
1171927,"Region North 2","Rockstar Energy Zero Sugar","Norway","Oppland",475,"2019-06-01","1,3"
1171928,"Region North 2","Rockstar Energy Zero Sugar","Norway","Vest-Agder",459,"2019-06-01","1,3"
1171929,"Region North 2","Rockstar Energy Zero Sugar","Sweden","Stockholm",5899,"2019-06-01","1,25"
1171930,"Region North 2","Rockstar Energy Zero Sugar","Sweden","Västra Götaland",3986,"2019-06-01","1,25"
1171931,"Region North 2","Rockstar Energy Zero Sugar","Sweden","Skåne",3535,"2019-06-01","1,25"
1171932,"Region North 2","Rockstar Energy Zero Sugar","Sweden","Östergötland",1110,"2019-06-01","1,25"
1171933,"Region North 2","Rockstar Energy Zero Sugar","Sweden","Uppsala",881,"2019-06-01","1,25"
1171934,"Region North 2","Rockstar Energy Zero Sugar","Sweden","Jönköping",867,"2019-06-01","1,25"
1171935,"Region North 2","Rockstar Energy Zero Sugar","Sweden","Halland",77,"2019-06-01","1,25"
1171936,"Region North 2","Rockstar Energy Zero Sugar","Sweden","Örebro",692,"2019-06-01","1,25"
1171937,"Region North 2","Rockstar Energy Zero Sugar","Sweden","Gävleborg",75,"2019-06-01","1,25"
1171938,"Region North 2","Rockstar Energy Zero Sugar","Sweden","Södermanland",768,"2019-06-01","1,25"
1171939,"Region Central","Rockstar Energy Zero Sugar","Switzerland","Basel-Stadt",421,"2019-06-01","1,34"
1171940,"Region Central","Rockstar Energy Zero Sugar","Switzerland","Bern",319,"2019-06-01","1,34"
1171941,"Region Central","Rockstar Energy Zero Sugar","Switzerland","Geneva",159,"2019-06-01","1,34"
1171942,"Region Central","Rockstar Energy Zero Sugar","Switzerland","Lucerne",148,"2019-06-01","1,34"
1171943,"Region Central","Rockstar Energy Zero Sugar","Switzerland","St. Gallen",144,"2019-06-01","1,34"
1171944,"Region Central","Rockstar Energy Zero Sugar","Switzerland","Vaud",199,"2019-06-01","1,072"
1171945,"Region Central","Rockstar Energy Zero Sugar","Switzerland","Zürich",478,"2019-06-01","1,34"
1171946,"Region North 1","Rockstar Energy Zero Sugar","United Kingdom","England",87040,"2019-06-01","1,15"
1171947,"Region North 1","Rockstar Energy Zero Sugar","United Kingdom","Scotland",17228,"2019-06-01","1,15"
1171948,"Region North 1","Rockstar Energy Zero Sugar","United Kingdom","Wales",1613,"2019-06-01","1,15"
1171949,"Region Central","Red Bull","Austria","Carinthia",678,"2019-06-01","1"
1171950,"Region Central","Red Bull","Austria","Salzburg",1369,"2019-06-01","1"
1171951,"Region Central","Red Bull","Austria","Styria",646,"2019-06-01","1"
1171952,"Region Central","Red Bull","Austria","Tyrol",913,"2019-06-01","0,8"
1171953,"Region Central","Red Bull","Austria","Upper Austria",1436,"2019-06-01","1"
1171954,"Region Central","Red Bull","Austria","Vienna",2029,"2019-06-01","1"
1171955,"Region West","Red Bull","Belgium","Antwerp",990,"2019-06-01","0,95"
1171956,"Region West","Red Bull","Belgium","Brussels",1473,"2019-06-01","0,95"
1171957,"Region West","Red Bull","Belgium","East Flanders",329,"2019-06-01","0,95"
1171958,"Region West","Red Bull","Belgium","Flemish Brabant",325,"2019-06-01","0,95"
1171959,"Region West","Red Bull","Belgium","Hainaut",376,"2019-06-01","0,95"
1171960,"Region West","Red Bull","Belgium","Limburg",663,"2019-06-01","0,95"
1171961,"Region West","Red Bull","Belgium","Liège",316,"2019-06-01","0,95"
1171962,"Region West","Red Bull","Belgium","Namur",354,"2019-06-01","0,95"
1171963,"Region West","Red Bull","Belgium","West Flanders",313,"2019-06-01","0,95"
1171964,"Region North 2","Red Bull","Denmark","Central Jutland",1029,"2019-06-01","1,1"
1171965,"Region North 2","Red Bull","Denmark","Hovedstaden",2407,"2019-06-01","1,1"
1171966,"Region North 2","Red Bull","Denmark","South Denmark",520,"2019-06-01","1,1"
1171967,"Region North 2","Red Bull","Denmark","Zealand",464,"2019-06-01","1,1"
1171968,"Region North 2","Red Bull","Finland","Finland Proper",745,"2019-06-01","1,03"
1171969,"Region North 2","Red Bull","Finland","Kymenlaakso",494,"2019-06-01","1,03"
1171970,"Region North 2","Red Bull","Finland","Uusimaa",256,"2019-06-01","1,03"
1171971,"Region West","Red Bull","France","Alsace-Champagne-Ardenne-Lorraine",2460,"2019-06-01","0,95"
1171972,"Region West","Red Bull","France","Aquitaine-Limousin-Poitou-Charentes",4226,"2019-06-01","0,95"
1171973,"Region West","Red Bull","France","Auvergne-Rhône-Alpes",1339,"2019-06-01","0,95"
1171974,"Region West","Red Bull","France","Brittany",6022,"2019-06-01","0,95"
1171975,"Region West","Red Bull","France","Bourgogne-Franche-Comté",1325,"2019-06-01","0,95"
1171976,"Region West","Red Bull","France","Centre-Val de Loire",1405,"2019-06-01","0,95"
1171977,"Region West","Red Bull","France","Corsica",1438,"2019-06-01","0,95"
1171978,"Region West","Red Bull","France","Ile-de-France",4350,"2019-06-01","0,95"
1171979,"Region West","Red Bull","France","Languedoc-Roussillon-Midi-Pyrénées",1246,"2019-06-01","0,95"
1171980,"Region West","Red Bull","France","Normandy",7458,"2019-06-01","0,95"
1171981,"Region West","Red Bull","France","Nord-Pas-de-Calais-Picardie",3149,"2019-06-01","0,76"
1171982,"Region West","Red Bull","France","Pays de la Loire",5390,"2019-06-01","0,95"
1171983,"Region West","Red Bull","France","Provence-Alpes-Côte d'Azur",1214,"2019-06-01","0,95"
1171984,"Region Central","Red Bull","Germany","Baden-Württemberg",6819,"2019-06-01","1"
1171985,"Region Central","Red Bull","Germany","Bavaria",5112,"2019-06-01","1"
1171986,"Region Central","Red Bull","Germany","Berlin",1504,"2019-06-01","1"
1171987,"Region Central","Red Bull","Germany","Brandenburg",3577,"2019-06-01","1"
1171988,"Region Central","Red Bull","Germany","Bremen",561,"2019-06-01","1"
1171989,"Region Central","Red Bull","Germany","Hamburg",1119,"2019-06-01","1"
1171990,"Region Central","Red Bull","Germany","Hesse",3659,"2019-06-01","1"
1171991,"Region Central","Red Bull","Germany","Lower Saxony",3092,"2019-06-01","0,8"
1171992,"Region Central","Red Bull","Germany","Mecklenburg-Vorpommern",632,"2019-06-01","0,8"
1171993,"Region Central","Red Bull","Germany","North Rhine-Westphalia",6961,"2019-06-01","1"
1171994,"Region Central","Red Bull","Germany","Rhineland-Palatinate",4476,"2019-06-01","1"
1171995,"Region Central","Red Bull","Germany","Saarland",555,"2019-06-01","1"
1171996,"Region Central","Red Bull","Germany","Saxony",4124,"2019-06-01","1"
1171997,"Region Central","Red Bull","Germany","Saxony-Anhalt",2952,"2019-06-01","1"
1171998,"Region Central","Red Bull","Germany","Schleswig-Holstein",1546,"2019-06-01","1"
1171999,"Region Central","Red Bull","Germany","Thuringia",3080,"2019-06-01","1"
1172000,"Region North 1","Red Bull","Ireland","Cork",580,"2019-06-01","0,93"
1172001,"Region North 1","Red Bull","Ireland","Dublin",1450,"2019-06-01","0,93"
1172002,"Region North 1","Red Bull","Ireland","Galway",250,"2019-06-01","0,93"
1172003,"Region North 1","Red Bull","Ireland","South Dublin",766,"2019-06-01","0,93"
1172004,"Region South","Red Bull","Italy","Abruzzi",2053,"2019-06-01","0,85"
1172005,"Region South","Red Bull","Italy","Apulia",1764,"2019-06-01","0,85"
1172006,"Region South","Red Bull","Italy","Basilicata",2000,"2019-06-01","0,85"
1172007,"Region South","Red Bull","Italy","Calabria",1061,"2019-06-01","0,85"
1172008,"Region South","Red Bull","Italy","Campania",2039,"2019-06-01","0,85"
1172009,"Region South","Red Bull","Italy","Emilia-Romagna",3164,"2019-06-01","0,85"
1172010,"Region South","Red Bull","Italy","Friuli-Venezia Giulia",2100,"2019-06-01","0,68"
1172011,"Region South","Red Bull","Italy","Lazio",1855,"2019-06-01","0,85"
1172012,"Region South","Red Bull","Italy","Liguria",3749,"2019-06-01","0,85"
1172013,"Region South","Red Bull","Italy","Lombardy",3110,"2019-06-01","0,85"
1172014,"Region South","Red Bull","Italy","Marche",1789,"2019-06-01","0,85"
1172015,"Region South","Red Bull","Italy","Piedmont",4117,"2019-06-01","0,85"
1172016,"Region South","Red Bull","Italy","Sardinia",562,"2019-06-01","0,85"
1172017,"Region South","Red Bull","Italy","Sicily",2188,"2019-06-01","0,68"
1172018,"Region South","Red Bull","Italy","Trentino-Alto Adige",1812,"2019-06-01","0,85"
1172019,"Region South","Red Bull","Italy","Tuscany",2485,"2019-06-01","0,85"
1172020,"Region South","Red Bull","Italy","Umbria",2067,"2019-06-01","0,85"
1172021,"Region South","Red Bull","Italy","Veneto",1804,"2019-06-01","0,85"
1172022,"Region South","Red Bull","Italy","Molise",914,"2019-06-01","0,85"
1172023,"Region West","Red Bull","Netherlands","Drenthe",1375,"2019-06-01","1,1"
1172024,"Region West","Red Bull","Netherlands","Friesland",1022,"2019-06-01","0,88"
1172025,"Region West","Red Bull","Netherlands","Gelderland",1258,"2019-06-01","1,1"
1172026,"Region West","Red Bull","Netherlands","Groningen",789,"2019-06-01","1,1"
1172027,"Region West","Red Bull","Netherlands","Limburg",1185,"2019-06-01","1,1"
1172028,"Region West","Red Bull","Netherlands","North Brabant",2098,"2019-06-01","1,1"
1172029,"Region West","Red Bull","Netherlands","North Holland",1588,"2019-06-01","1,1"
1172030,"Region West","Red Bull","Netherlands","Overijssel",1751,"2019-06-01","1,1"
1172031,"Region West","Red Bull","Netherlands","South Holland",2190,"2019-06-01","0,88"
1172032,"Region West","Red Bull","Netherlands","Utrecht",1304,"2019-06-01","1,1"
1172033,"Region West","Red Bull","Netherlands","Zeeland",1198,"2019-06-01","1,1"
1172034,"Region North 2","Red Bull","Norway","Akershus",459,"2019-06-01","1,3"
1172035,"Region North 2","Red Bull","Norway","Hordaland",395,"2019-06-01","1,3"
1172036,"Region North 2","Red Bull","Norway","Rogaland",432,"2019-06-01","1,04"
1172037,"Region North 2","Red Bull","Norway","Sør-Trøndelag",335,"2019-06-01","1,3"
1172038,"Region North 2","Red Bull","Norway","Østfold",249,"2019-06-01","1,3"
1172039,"Region North 2","Red Bull","Norway","Buskerud",225,"2019-06-01","1,3"
1172040,"Region North 2","Red Bull","Norway","Møre og Romsdal",183,"2019-06-01","1,3"
1172041,"Region North 2","Red Bull","Norway","Vestfold",186,"2019-06-01","1,3"
1172042,"Region North 2","Red Bull","Norway","Nordland",17,"2019-06-01","1,3"
1172043,"Region North 2","Red Bull","Norway","Hedmark",170,"2019-06-01","1,3"
1172044,"Region North 2","Red Bull","Norway","Oppland",139,"2019-06-01","1,3"
1172045,"Region North 2","Red Bull","Norway","Vest-Agder",137,"2019-06-01","1,3"
1172046,"Region South-West","Red Bull","Portugal","Aveiro",807,"2019-06-01","0,8"
1172047,"Region South-West","Red Bull","Portugal","Braga",1647,"2019-06-01","0,8"
1172048,"Region South-West","Red Bull","Portugal","Coimbra",767,"2019-06-01","0,8"
1172049,"Region South-West","Red Bull","Portugal","Lisboa",3771,"2019-06-01","0,8"
1172050,"Region South-West","Red Bull","Portugal","Porto",2238,"2019-06-01","0,8"
1172051,"Region South-West","Red Bull","Portugal","Setúbal",758,"2019-06-01","0,8"
1172052,"Region South-West","Red Bull","Spain","Andalusía",1166,"2019-06-01","0,81"
1172053,"Region South-West","Red Bull","Spain","Asturias",2563,"2019-06-01","0,81"
1172054,"Region South-West","Red Bull","Spain","Balearic Islands",3943,"2019-06-01","0,81"
1172055,"Region South-West","Red Bull","Spain","Basque Country",1309,"2019-06-01","0,81"
1172056,"Region South-West","Red Bull","Spain","Cantabria",1399,"2019-06-01","0,648"
1172057,"Region South-West","Red Bull","Spain","Castile and León",3910,"2019-06-01","0,648"
1172058,"Region South-West","Red Bull","Spain","Castile-La Mancha",2183,"2019-06-01","0,81"
1172059,"Region South-West","Red Bull","Spain","Catalonia",10200,"2019-06-01","0,648"
1172060,"Region South-West","Red Bull","Spain","Aragon",5469,"2019-06-01","0,81"
1172061,"Region South-West","Red Bull","Spain","Extremadura",1176,"2019-06-01","0,81"
1172062,"Region South-West","Red Bull","Spain","Galicia",4933,"2019-06-01","0,81"
1172063,"Region South-West","Red Bull","Spain","Madrid",7194,"2019-06-01","0,81"
1172064,"Region South-West","Red Bull","Spain","La Rioja",1104,"2019-06-01","0,81"
1172065,"Region South-West","Red Bull","Spain","Murcia",1207,"2019-06-01","0,81"
1172066,"Region South-West","Red Bull","Spain","Navarra",1340,"2019-06-01","0,648"
1172067,"Region South-West","Red Bull","Spain","Valenciana",6124,"2019-06-01","0,81"
1172068,"Region North 2","Red Bull","Sweden","Stockholm",1863,"2019-06-01","1,25"
1172069,"Region North 2","Red Bull","Sweden","Västra Götaland",1380,"2019-06-01","1,25"
1172070,"Region North 2","Red Bull","Sweden","Skåne",1242,"2019-06-01","1"
1172071,"Region North 2","Red Bull","Sweden","Östergötland",397,"2019-06-01","1,25"
1172072,"Region North 2","Red Bull","Sweden","Uppsala",297,"2019-06-01","1,25"
1172073,"Region North 2","Red Bull","Sweden","Jönköping",274,"2019-06-01","1,25"
1172074,"Region North 2","Red Bull","Sweden","Halland",26,"2019-06-01","1,25"
1172075,"Region North 2","Red Bull","Sweden","Örebro",268,"2019-06-01","1"
1172076,"Region North 2","Red Bull","Sweden","Gävleborg",29,"2019-06-01","1"
1172077,"Region North 2","Red Bull","Sweden","Södermanland",249,"2019-06-01","1,25"
1172078,"Region Central","Red Bull","Switzerland","Basel-Stadt",162,"2019-06-01","1,34"
1172079,"Region Central","Red Bull","Switzerland","Bern",124,"2019-06-01","1,34"
1172080,"Region Central","Red Bull","Switzerland","Geneva",64,"2019-06-01","1,34"
1172081,"Region Central","Red Bull","Switzerland","Lucerne",69,"2019-06-01","1,072"
1172082,"Region Central","Red Bull","Switzerland","St. Gallen",62,"2019-06-01","1,34"
1172083,"Region Central","Red Bull","Switzerland","Vaud",59,"2019-06-01","1,34"
1172084,"Region Central","Red Bull","Switzerland","Zürich",181,"2019-06-01","1,34"
1172085,"Region North 1","Red Bull","United Kingdom","England",26572,"2019-06-01","1,15"
1172086,"Region North 1","Red Bull","United Kingdom","Scotland",3988,"2019-06-01","1,15"
1172087,"Region North 1","Red Bull","United Kingdom","Wales",418,"2019-06-01","1,15"
1172088,"Region Central","Monster Energy Absolutely Zero","Austria","Carinthia",651,"2019-06-01","1,55"
1172089,"Region Central","Monster Energy Absolutely Zero","Austria","Salzburg",1739,"2019-06-01","1,24"
1172090,"Region Central","Monster Energy Absolutely Zero","Austria","Styria",755,"2019-06-01","1,55"
1172091,"Region Central","Monster Energy Absolutely Zero","Austria","Tyrol",659,"2019-06-01","1,55"
1172092,"Region Central","Monster Energy Absolutely Zero","Austria","Upper Austria",1479,"2019-06-01","1,55"
1172093,"Region Central","Monster Energy Absolutely Zero","Austria","Vienna",2138,"2019-06-01","1,55"
1172094,"Region West","Monster Energy Absolutely Zero","Belgium","Antwerp",798,"2019-06-01","1,47"
1172095,"Region West","Monster Energy Absolutely Zero","Belgium","Brussels",1017,"2019-06-01","1,47"
1172096,"Region West","Monster Energy Absolutely Zero","Belgium","East Flanders",269,"2019-06-01","1,47"
1172097,"Region West","Monster Energy Absolutely Zero","Belgium","Flemish Brabant",287,"2019-06-01","1,47"
1172098,"Region West","Monster Energy Absolutely Zero","Belgium","Hainaut",278,"2019-06-01","1,47"
1172099,"Region West","Monster Energy Absolutely Zero","Belgium","Limburg",688,"2019-06-01","1,176"
1172100,"Region West","Monster Energy Absolutely Zero","Belgium","Liège",271,"2019-06-01","1,47"
1172101,"Region West","Monster Energy Absolutely Zero","Belgium","Namur",305,"2019-06-01","1,176"
1172102,"Region West","Monster Energy Absolutely Zero","Belgium","West Flanders",286,"2019-06-01","1,47"
1172103,"Region North 2","Monster Energy Absolutely Zero","Denmark","Central Jutland",780,"2019-06-01","1,71"
1172104,"Region North 2","Monster Energy Absolutely Zero","Denmark","Hovedstaden",1880,"2019-06-01","1,71"
1172105,"Region North 2","Monster Energy Absolutely Zero","Denmark","South Denmark",362,"2019-06-01","1,71"
1172106,"Region North 2","Monster Energy Absolutely Zero","Denmark","Zealand",388,"2019-06-01","1,71"
1172107,"Region North 2","Monster Energy Absolutely Zero","Finland","Finland Proper",601,"2019-06-01","1,6"
1172108,"Region North 2","Monster Energy Absolutely Zero","Finland","Kymenlaakso",367,"2019-06-01","1,6"
1172109,"Region North 2","Monster Energy Absolutely Zero","Finland","Uusimaa",208,"2019-06-01","1,6"
1172110,"Region West","Monster Energy Absolutely Zero","France","Alsace-Champagne-Ardenne-Lorraine",1934,"2019-06-01","1,47"
1172111,"Region West","Monster Energy Absolutely Zero","France","Aquitaine-Limousin-Poitou-Charentes",2952,"2019-06-01","1,47"
1172112,"Region West","Monster Energy Absolutely Zero","France","Auvergne-Rhône-Alpes",1069,"2019-06-01","1,47"
1172113,"Region West","Monster Energy Absolutely Zero","France","Brittany",5718,"2019-06-01","1,47"
1172114,"Region West","Monster Energy Absolutely Zero","France","Bourgogne-Franche-Comté",1098,"2019-06-01","1,47"
1172115,"Region West","Monster Energy Absolutely Zero","France","Centre-Val de Loire",1216,"2019-06-01","1,176"
1172116,"Region West","Monster Energy Absolutely Zero","France","Corsica",1058,"2019-06-01","1,47"
1172117,"Region West","Monster Energy Absolutely Zero","France","Ile-de-France",3322,"2019-06-01","1,47"
1172118,"Region West","Monster Energy Absolutely Zero","France","Languedoc-Roussillon-Midi-Pyrénées",1124,"2019-06-01","1,47"
1172119,"Region West","Monster Energy Absolutely Zero","France","Normandy",6272,"2019-06-01","1,47"
1172120,"Region West","Monster Energy Absolutely Zero","France","Nord-Pas-de-Calais-Picardie",2219,"2019-06-01","1,47"
1172121,"Region West","Monster Energy Absolutely Zero","France","Pays de la Loire",5197,"2019-06-01","1,176"
