"?SalesID","Sales Area","Product Name","Country","State","Quantity","Order Date","Price Paid"
1000026,"Region Central","Rockstar Energy Zero Sugar","Germany","Saxony-Anhalt",5404,"2019-01-01","1"
1000027,"Region Central","Rockstar Energy Zero Sugar","Germany","Schleswig-Holstein",3457,"2019-01-01","1"
1000028,"Region Central","Rockstar Energy Zero Sugar","Germany","Thuringia",6528,"2019-01-01","1"
1000029,"Region North 1","Rockstar Energy Zero Sugar","Ireland","Cork",1453,"2019-01-01","0,93"
1000030,"Region North 1","Rockstar Energy Zero Sugar","Ireland","Dublin",3274,"2019-01-01","0,93"
1000031,"Region North 1","Rockstar Energy Zero Sugar","Ireland","Galway",715,"2019-01-01","0,93"
1000032,"Region North 1","Rockstar Energy Zero Sugar","Ireland","South Dublin",2008,"2019-01-01","0,93"
1000033,"Region South","Rockstar Energy Zero Sugar","Italy","Abruzzi",4432,"2019-01-01","0,85"
1000034,"Region South","Rockstar Energy Zero Sugar","Italy","Apulia",4087,"2019-01-01","0,85"
1000035,"Region South","Rockstar Energy Zero Sugar","Italy","Basilicata",4657,"2019-01-01","0,85"
1000036,"Region South","Rockstar Energy Zero Sugar","Italy","Calabria",2466,"2019-01-01","0,85"
1000037,"Region South","Rockstar Energy Zero Sugar","Italy","Campania",4633,"2019-01-01","0,85"
1000038,"Region South","Rockstar Energy Zero Sugar","Italy","Emilia-Romagna",7946,"2019-01-01","0,85"
1000039,"Region South","Rockstar Energy Zero Sugar","Italy","Friuli-Venezia Giulia",5370,"2019-01-01","0,68"
1000040,"Region South","Rockstar Energy Zero Sugar","Italy","Lazio",4745,"2019-01-01","0,85"
1000041,"Region South","Rockstar Energy Zero Sugar","Italy","Liguria",8799,"2019-01-01","0,85"
1000042,"Region South","Rockstar Energy Zero Sugar","Italy","Lombardy",7316,"2019-01-01","0,85"
1000043,"Region South","Rockstar Energy Zero Sugar","Italy","Marche",4631,"2019-01-01","0,85"
1000044,"Region South","Rockstar Energy Zero Sugar","Italy","Piedmont",8885,"2019-01-01","0,85"
1000045,"Region South","Rockstar Energy Zero Sugar","Italy","Sardinia",1397,"2019-01-01","0,85"
1000046,"Region South","Rockstar Energy Zero Sugar","Italy","Sicily",4672,"2019-01-01","0,85"
1000047,"Region South","Rockstar Energy Zero Sugar","Italy","Trentino-Alto Adige",5585,"2019-01-01","0,68"
1000048,"Region South","Rockstar Energy Zero Sugar","Italy","Tuscany",5746,"2019-01-01","0,85"
1000049,"Region South","Rockstar Energy Zero Sugar","Italy","Umbria",4561,"2019-01-01","0,85"
1000050,"Region South","Rockstar Energy Zero Sugar","Italy","Veneto",4501,"2019-01-01","0,85"
1000051,"Region South","Rockstar Energy Zero Sugar","Italy","Molise",2023,"2019-01-01","0,85"
1000052,"Region North 2","Rockstar Energy Zero Sugar","Norway","Akershus",1273,"2019-01-01","1,04"
1000053,"Region North 2","Rockstar Energy Zero Sugar","Norway","Hordaland",1088,"2019-01-01","1,04"
1000054,"Region North 2","Rockstar Energy Zero Sugar","Norway","Rogaland",788,"2019-01-01","1,3"
1000055,"Region North 2","Rockstar Energy Zero Sugar","Norway","Sør-Trøndelag",735,"2019-01-01","1,3"
1000056,"Region North 2","Rockstar Energy Zero Sugar","Norway","Østfold",497,"2019-01-01","1,3"
1000057,"Region North 2","Rockstar Energy Zero Sugar","Norway","Buskerud",418,"2019-01-01","1,3"
1000058,"Region North 2","Rockstar Energy Zero Sugar","Norway","Møre og Romsdal",452,"2019-01-01","1,3"
1000059,"Region North 2","Rockstar Energy Zero Sugar","Norway","Vestfold",387,"2019-01-01","1,3"
1000060,"Region North 2","Rockstar Energy Zero Sugar","Norway","Nordland",42,"2019-01-01","1,3"
1000061,"Region North 2","Rockstar Energy Zero Sugar","Norway","Hedmark",356,"2019-01-01","1,3"
1000062,"Region North 2","Rockstar Energy Zero Sugar","Norway","Oppland",306,"2019-01-01","1,3"
1000063,"Region North 2","Rockstar Energy Zero Sugar","Norway","Vest-Agder",279,"2019-01-01","1,3"
1000064,"Region North 2","Rockstar Energy Zero Sugar","Sweden","Stockholm",3657,"2019-01-01","1,25"
1000065,"Region North 2","Rockstar Energy Zero Sugar","Sweden","Västra Götaland",3207,"2019-01-01","1,25"
1000066,"Region North 2","Rockstar Energy Zero Sugar","Sweden","Skåne",3014,"2019-01-01","1"
1000067,"Region North 2","Rockstar Energy Zero Sugar","Sweden","Östergötland",754,"2019-01-01","1,25"
1000068,"Region North 2","Rockstar Energy Zero Sugar","Sweden","Uppsala",589,"2019-01-01","1,25"
1000069,"Region North 2","Rockstar Energy Zero Sugar","Sweden","Jönköping",639,"2019-01-01","1,25"
1000070,"Region North 2","Rockstar Energy Zero Sugar","Sweden","Halland",63,"2019-01-01","1"
1000071,"Region North 2","Rockstar Energy Zero Sugar","Sweden","Örebro",566,"2019-01-01","1,25"
1000072,"Region North 2","Rockstar Energy Zero Sugar","Sweden","Gävleborg",53,"2019-01-01","1,25"
1000073,"Region North 2","Rockstar Energy Zero Sugar","Sweden","Södermanland",498,"2019-01-01","1,25"
1000074,"Region Central","Rockstar Energy Zero Sugar","Switzerland","Basel-Stadt",395,"2019-01-01","1,34"
1000075,"Region Central","Rockstar Energy Zero Sugar","Switzerland","Bern",245,"2019-01-01","1,34"
1000076,"Region Central","Rockstar Energy Zero Sugar","Switzerland","Geneva",121,"2019-01-01","1,34"
1000077,"Region Central","Rockstar Energy Zero Sugar","Switzerland","Lucerne",125,"2019-01-01","1,34"
1000078,"Region Central","Rockstar Energy Zero Sugar","Switzerland","St. Gallen",126,"2019-01-01","1,34"
1000079,"Region Central","Rockstar Energy Zero Sugar","Switzerland","Vaud",115,"2019-01-01","1,34"
1000080,"Region Central","Rockstar Energy Zero Sugar","Switzerland","Zürich",400,"2019-01-01","1,34"
1000081,"Region North 1","Rockstar Energy Zero Sugar","United Kingdom","England",71251,"2019-01-01","1,15"
1000082,"Region North 1","Rockstar Energy Zero Sugar","United Kingdom","Scotland",12137,"2019-01-01","1,15"
1000083,"Region North 1","Rockstar Energy Zero Sugar","United Kingdom","Wales",1215,"2019-01-01","1,15"
1000084,"Region Central","Red Bull","Austria","Carinthia",585,"2019-01-01","1"
1000085,"Region Central","Red Bull","Austria","Salzburg",1253,"2019-01-01","1"
1000086,"Region Central","Red Bull","Austria","Styria",553,"2019-01-01","1"
1000087,"Region Central","Red Bull","Austria","Tyrol",549,"2019-01-01","1"
1000088,"Region Central","Red Bull","Austria","Upper Austria",1170,"2019-01-01","1"
1000089,"Region Central","Red Bull","Austria","Vienna",1706,"2019-01-01","1"
1000090,"Region West","Red Bull","Belgium","Antwerp",1425,"2019-01-01","0,95"
1000091,"Region West","Red Bull","Belgium","Brussels",1917,"2019-01-01","0,95"
1000092,"Region West","Red Bull","Belgium","East Flanders",491,"2019-01-01","0,95"
1000093,"Region West","Red Bull","Belgium","Flemish Brabant",545,"2019-01-01","0,95"
1000094,"Region West","Red Bull","Belgium","Hainaut",515,"2019-01-01","0,95"
1000095,"Region West","Red Bull","Belgium","Limburg",968,"2019-01-01","0,95"
1000096,"Region West","Red Bull","Belgium","Liège",519,"2019-01-01","0,95"
1000097,"Region West","Red Bull","Belgium","Namur",455,"2019-01-01","0,95"
1000098,"Region West","Red Bull","Belgium","West Flanders",455,"2019-01-01","0,95"
1000099,"Region North 2","Red Bull","Denmark","Central Jutland",895,"2019-01-01","1,1"
1000100,"Region North 2","Red Bull","Denmark","Hovedstaden",1972,"2019-01-01","1,1"
1000101,"Region North 2","Red Bull","Denmark","South Denmark",446,"2019-01-01","1,1"
1000102,"Region North 2","Red Bull","Denmark","Zealand",407,"2019-01-01","1,1"
1000103,"Region North 2","Red Bull","Finland","Finland Proper",636,"2019-01-01","1,03"
1000104,"Region North 2","Red Bull","Finland","Kymenlaakso",446,"2019-01-01","1,03"
1000105,"Region North 2","Red Bull","Finland","Uusimaa",193,"2019-01-01","1,03"
1000106,"Region West","Red Bull","France","Alsace-Champagne-Ardenne-Lorraine",3732,"2019-01-01","0,95"
1000107,"Region West","Red Bull","France","Aquitaine-Limousin-Poitou-Charentes",5766,"2019-01-01","0,95"
1000108,"Region West","Red Bull","France","Auvergne-Rhône-Alpes",1924,"2019-01-01","0,95"
1000109,"Region West","Red Bull","France","Brittany",8798,"2019-01-01","0,95"
1000110,"Region West","Red Bull","France","Bourgogne-Franche-Comté",1927,"2019-01-01","0,95"
1000111,"Region West","Red Bull","France","Centre-Val de Loire",1896,"2019-01-01","0,95"
1000112,"Region West","Red Bull","France","Corsica",2097,"2019-01-01","0,95"
1000113,"Region West","Red Bull","France","Ile-de-France",5361,"2019-01-01","0,95"
1000114,"Region West","Red Bull","France","Languedoc-Roussillon-Midi-Pyrénées",2083,"2019-01-01","0,95"
1000115,"Region West","Red Bull","France","Normandy",10920,"2019-01-01","0,95"
1000116,"Region West","Red Bull","France","Nord-Pas-de-Calais-Picardie",3898,"2019-01-01","0,95"
1000117,"Region West","Red Bull","France","Pays de la Loire",7849,"2019-01-01","0,95"
1000118,"Region West","Red Bull","France","Provence-Alpes-Côte d'Azur",1987,"2019-01-01","0,95"
1000119,"Region Central","Red Bull","Germany","Baden-Württemberg",5586,"2019-01-01","1"
1000120,"Region Central","Red Bull","Germany","Bavaria",4344,"2019-01-01","1"
1000121,"Region Central","Red Bull","Germany","Berlin",1281,"2019-01-01","1"
1000122,"Region Central","Red Bull","Germany","Brandenburg",3854,"2019-01-01","0,8"
1000123,"Region Central","Red Bull","Germany","Bremen",428,"2019-01-01","1"
1000124,"Region Central","Red Bull","Germany","Hamburg",886,"2019-01-01","1"
1000125,"Region Central","Red Bull","Germany","Hesse",3450,"2019-01-01","1"
1000126,"Region Central","Red Bull","Germany","Lower Saxony",2384,"2019-01-01","1"
1000127,"Region Central","Red Bull","Germany","Mecklenburg-Vorpommern",411,"2019-01-01","1"
1000128,"Region Central","Red Bull","Germany","North Rhine-Westphalia",5128,"2019-01-01","1"
1000129,"Region Central","Red Bull","Germany","Rhineland-Palatinate",3684,"2019-01-01","1"
1000130,"Region Central","Red Bull","Germany","Saarland",439,"2019-01-01","1"
1000131,"Region Central","Red Bull","Germany","Saxony",3163,"2019-01-01","1"
1000132,"Region Central","Red Bull","Germany","Saxony-Anhalt",2382,"2019-01-01","1"
1000133,"Region Central","Red Bull","Germany","Schleswig-Holstein",1306,"2019-01-01","1"
1000134,"Region Central","Red Bull","Germany","Thuringia",2608,"2019-01-01","1"
1000135,"Region North 1","Red Bull","Ireland","Cork",427,"2019-01-01","0,93"
1000136,"Region North 1","Red Bull","Ireland","Dublin",1255,"2019-01-01","0,744"
1000137,"Region North 1","Red Bull","Ireland","Galway",224,"2019-01-01","0,93"
1000138,"Region North 1","Red Bull","Ireland","South Dublin",731,"2019-01-01","0,93"
1000139,"Region South","Red Bull","Italy","Abruzzi",1692,"2019-01-01","0,85"
1000140,"Region South","Red Bull","Italy","Apulia",1426,"2019-01-01","0,85"
1000141,"Region South","Red Bull","Italy","Basilicata",1826,"2019-01-01","0,68"
1000142,"Region South","Red Bull","Italy","Calabria",1003,"2019-01-01","0,85"
1000143,"Region South","Red Bull","Italy","Campania",1578,"2019-01-01","0,85"
1000144,"Region South","Red Bull","Italy","Emilia-Romagna",2954,"2019-01-01","0,85"
1000145,"Region South","Red Bull","Italy","Friuli-Venezia Giulia",1540,"2019-01-01","0,85"
1000146,"Region South","Red Bull","Italy","Lazio",1580,"2019-01-01","0,85"
1000147,"Region South","Red Bull","Italy","Liguria",3171,"2019-01-01","0,85"
1000148,"Region South","Red Bull","Italy","Lombardy",2602,"2019-01-01","0,85"
1000149,"Region South","Red Bull","Italy","Marche",1513,"2019-01-01","0,85"
1000150,"Region South","Red Bull","Italy","Piedmont",3250,"2019-01-01","0,85"
1000151,"Region South","Red Bull","Italy","Sardinia",515,"2019-01-01","0,68"
1000152,"Region South","Red Bull","Italy","Sicily",1537,"2019-01-01","0,85"
1000153,"Region South","Red Bull","Italy","Trentino-Alto Adige",1588,"2019-01-01","0,85"
1000154,"Region South","Red Bull","Italy","Tuscany",2093,"2019-01-01","0,85"
1000155,"Region South","Red Bull","Italy","Umbria",1423,"2019-01-01","0,85"
1000156,"Region South","Red Bull","Italy","Veneto",1469,"2019-01-01","0,85"
1000157,"Region South","Red Bull","Italy","Molise",909,"2019-01-01","0,68"
1000158,"Region West","Red Bull","Netherlands","Drenthe",1839,"2019-01-01","1,1"
1000159,"Region West","Red Bull","Netherlands","Friesland",1412,"2019-01-01","0,88"
1000160,"Region West","Red Bull","Netherlands","Gelderland",1741,"2019-01-01","1,1"
1000161,"Region West","Red Bull","Netherlands","Groningen",1321,"2019-01-01","1,1"
1000162,"Region West","Red Bull","Netherlands","Limburg",1784,"2019-01-01","1,1"
1000163,"Region West","Red Bull","Netherlands","North Brabant",3720,"2019-01-01","0,88"
1000164,"Region West","Red Bull","Netherlands","North Holland",2469,"2019-01-01","1,1"
1000165,"Region West","Red Bull","Netherlands","Overijssel",2439,"2019-01-01","1,1"
1000166,"Region West","Red Bull","Netherlands","South Holland",2359,"2019-01-01","1,1"
1000167,"Region West","Red Bull","Netherlands","Utrecht",1969,"2019-01-01","1,1"
1000168,"Region West","Red Bull","Netherlands","Zeeland",1784,"2019-01-01","1,1"
1000169,"Region North 2","Red Bull","Norway","Akershus",430,"2019-01-01","1,3"
1000170,"Region North 2","Red Bull","Norway","Hordaland",416,"2019-01-01","1,04"
1000171,"Region North 2","Red Bull","Norway","Rogaland",299,"2019-01-01","1,3"
1000172,"Region North 2","Red Bull","Norway","Sør-Trøndelag",278,"2019-01-01","1,3"
1000173,"Region North 2","Red Bull","Norway","Østfold",207,"2019-01-01","1,3"
1000174,"Region North 2","Red Bull","Norway","Buskerud",192,"2019-01-01","1,3"
1000175,"Region North 2","Red Bull","Norway","Møre og Romsdal",159,"2019-01-01","1,3"
1000176,"Region North 2","Red Bull","Norway","Vestfold",155,"2019-01-01","1,3"
1000177,"Region North 2","Red Bull","Norway","Nordland",16,"2019-01-01","1,3"
1000178,"Region North 2","Red Bull","Norway","Hedmark",145,"2019-01-01","1,3"
1000179,"Region North 2","Red Bull","Norway","Oppland",129,"2019-01-01","1,3"
1000180,"Region North 2","Red Bull","Norway","Vest-Agder",105,"2019-01-01","1,3"
1000181,"Region South-West","Red Bull","Portugal","Aveiro",753,"2019-01-01","0,64"
1000182,"Region South-West","Red Bull","Portugal","Braga",1596,"2019-01-01","0,64"
1000183,"Region South-West","Red Bull","Portugal","Coimbra",668,"2019-01-01","0,8"
1000184,"Region South-West","Red Bull","Portugal","Lisboa",3147,"2019-01-01","0,8"
1000185,"Region South-West","Red Bull","Portugal","Porto",2199,"2019-01-01","0,8"
1000186,"Region South-West","Red Bull","Portugal","Setúbal",863,"2019-01-01","0,64"
1000187,"Region South-West","Red Bull","Spain","Andalusía",972,"2019-01-01","0,81"
1000188,"Region South-West","Red Bull","Spain","Asturias",2189,"2019-01-01","0,81"
1000189,"Region South-West","Red Bull","Spain","Balearic Islands",2953,"2019-01-01","0,81"
1000190,"Region South-West","Red Bull","Spain","Basque Country",1071,"2019-01-01","0,81"
1000191,"Region South-West","Red Bull","Spain","Cantabria",933,"2019-01-01","0,81"
1000192,"Region South-West","Red Bull","Spain","Castile and León",2795,"2019-01-01","0,81"
1000193,"Region South-West","Red Bull","Spain","Castile-La Mancha",2442,"2019-01-01","0,648"
1000194,"Region South-West","Red Bull","Spain","Catalonia",6569,"2019-01-01","0,81"
1000195,"Region South-West","Red Bull","Spain","Aragon",4803,"2019-01-01","0,81"
1000196,"Region South-West","Red Bull","Spain","Extremadura",921,"2019-01-01","0,81"
1000197,"Region South-West","Red Bull","Spain","Galicia",3804,"2019-01-01","0,81"
1000198,"Region South-West","Red Bull","Spain","Madrid",6030,"2019-01-01","0,81"
1000199,"Region South-West","Red Bull","Spain","La Rioja",936,"2019-01-01","0,81"
1000200,"Region South-West","Red Bull","Spain","Murcia",1026,"2019-01-01","0,81"
1000201,"Region South-West","Red Bull","Spain","Navarra",1071,"2019-01-01","0,81"
1000202,"Region South-West","Red Bull","Spain","Valenciana",5319,"2019-01-01","0,81"
1000203,"Region North 2","Red Bull","Sweden","Stockholm",1695,"2019-01-01","1,25"
1000204,"Region North 2","Red Bull","Sweden","Västra Götaland",1263,"2019-01-01","1,25"
1000205,"Region North 2","Red Bull","Sweden","Skåne",894,"2019-01-01","1,25"
1000206,"Region North 2","Red Bull","Sweden","Östergötland",301,"2019-01-01","1,25"
1000207,"Region North 2","Red Bull","Sweden","Uppsala",243,"2019-01-01","1,25"
1000208,"Region North 2","Red Bull","Sweden","Jönköping",221,"2019-01-01","1,25"
1000209,"Region North 2","Red Bull","Sweden","Halland",28,"2019-01-01","1"
1000210,"Region North 2","Red Bull","Sweden","Örebro",215,"2019-01-01","1,25"
1000211,"Region North 2","Red Bull","Sweden","Gävleborg",20,"2019-01-01","1,25"
1000212,"Region North 2","Red Bull","Sweden","Södermanland",182,"2019-01-01","1,25"
1000213,"Region Central","Red Bull","Switzerland","Basel-Stadt",136,"2019-01-01","1,34"
1000214,"Region Central","Red Bull","Switzerland","Bern",95,"2019-01-01","1,34"
1000215,"Region Central","Red Bull","Switzerland","Geneva",46,"2019-01-01","1,34"
1000216,"Region Central","Red Bull","Switzerland","Lucerne",51,"2019-01-01","1,34"
1000217,"Region Central","Red Bull","Switzerland","St. Gallen",45,"2019-01-01","1,34"
1000218,"Region Central","Red Bull","Switzerland","Vaud",49,"2019-01-01","1,34"
1000219,"Region Central","Red Bull","Switzerland","Zürich",153,"2019-01-01","1,34"
1000220,"Region North 1","Red Bull","United Kingdom","England",20417,"2019-01-01","1,15"
1000221,"Region North 1","Red Bull","United Kingdom","Scotland",3380,"2019-01-01","1,15"
1000222,"Region North 1","Red Bull","United Kingdom","Wales",369,"2019-01-01","1,15"
1000223,"Region Central","Monster Energy Absolutely Zero","Austria","Carinthia",501,"2019-01-01","1,24"
1000224,"Region Central","Monster Energy Absolutely Zero","Austria","Salzburg",962,"2019-01-01","1,55"
1000225,"Region Central","Monster Energy Absolutely Zero","Austria","Styria",472,"2019-01-01","1,55"
1000226,"Region Central","Monster Energy Absolutely Zero","Austria","Tyrol",477,"2019-01-01","1,55"
1000227,"Region Central","Monster Energy Absolutely Zero","Austria","Upper Austria",806,"2019-01-01","1,55"
1000228,"Region Central","Monster Energy Absolutely Zero","Austria","Vienna",1457,"2019-01-01","1,24"
1000229,"Region West","Monster Energy Absolutely Zero","Belgium","Antwerp",645,"2019-01-01","1,47"
1000230,"Region West","Monster Energy Absolutely Zero","Belgium","Brussels",1064,"2019-01-01","1,176"
1000231,"Region West","Monster Energy Absolutely Zero","Belgium","East Flanders",230,"2019-01-01","1,47"
1000232,"Region West","Monster Energy Absolutely Zero","Belgium","Flemish Brabant",254,"2019-01-01","1,47"
1000233,"Region West","Monster Energy Absolutely Zero","Belgium","Hainaut",225,"2019-01-01","1,47"
1000234,"Region West","Monster Energy Absolutely Zero","Belgium","Limburg",470,"2019-01-01","1,47"
1000235,"Region West","Monster Energy Absolutely Zero","Belgium","Liège",271,"2019-01-01","1,176"
1000236,"Region West","Monster Energy Absolutely Zero","Belgium","Namur",238,"2019-01-01","1,47"
1000237,"Region West","Monster Energy Absolutely Zero","Belgium","West Flanders",282,"2019-01-01","1,176"
1000238,"Region North 2","Monster Energy Absolutely Zero","Denmark","Central Jutland",337,"2019-01-01","1,71"
1000239,"Region North 2","Monster Energy Absolutely Zero","Denmark","Hovedstaden",951,"2019-01-01","1,71"
1000240,"Region North 2","Monster Energy Absolutely Zero","Denmark","South Denmark",201,"2019-01-01","1,71"
1000241,"Region North 2","Monster Energy Absolutely Zero","Denmark","Zealand",196,"2019-01-01","1,71"
1000242,"Region North 2","Monster Energy Absolutely Zero","Finland","Finland Proper",257,"2019-01-01","1,6"
1000243,"Region North 2","Monster Energy Absolutely Zero","Finland","Kymenlaakso",179,"2019-01-01","1,6"
1000244,"Region North 2","Monster Energy Absolutely Zero","Finland","Uusimaa",98,"2019-01-01","1,6"
1000245,"Region West","Monster Energy Absolutely Zero","France","Alsace-Champagne-Ardenne-Lorraine",1941,"2019-01-01","1,47"
1000246,"Region West","Monster Energy Absolutely Zero","France","Aquitaine-Limousin-Poitou-Charentes",2670,"2019-01-01","1,47"
1000247,"Region West","Monster Energy Absolutely Zero","France","Auvergne-Rhône-Alpes",874,"2019-01-01","1,47"
1000248,"Region West","Monster Energy Absolutely Zero","France","Brittany",4697,"2019-01-01","1,47"
1000249,"Region West","Monster Energy Absolutely Zero","France","Bourgogne-Franche-Comté",889,"2019-01-01","1,47"
1000250,"Region West","Monster Energy Absolutely Zero","France","Centre-Val de Loire",942,"2019-01-01","1,47"
1000251,"Region West","Monster Energy Absolutely Zero","France","Corsica",970,"2019-01-01","1,47"
1000252,"Region West","Monster Energy Absolutely Zero","France","Ile-de-France",2798,"2019-01-01","1,47"
1000253,"Region West","Monster Energy Absolutely Zero","France","Languedoc-Roussillon-Midi-Pyrénées",945,"2019-01-01","1,47"
1000254,"Region West","Monster Energy Absolutely Zero","France","Normandy",5819,"2019-01-01","1,47"
1000255,"Region West","Monster Energy Absolutely Zero","France","Nord-Pas-de-Calais-Picardie",1900,"2019-01-01","1,47"
1000256,"Region West","Monster Energy Absolutely Zero","France","Pays de la Loire",3962,"2019-01-01","1,176"
1000257,"Region West","Monster Energy Absolutely Zero","France","Provence-Alpes-Côte d'Azur",1023,"2019-01-01","1,176"
1000258,"Region Central","Monster Energy Absolutely Zero","Germany","Baden-Württemberg",3861,"2019-01-01","1,55"
1000259,"Region Central","Monster Energy Absolutely Zero","Germany","Bavaria",3571,"2019-01-01","1,55"
1000260,"Region Central","Monster Energy Absolutely Zero","Germany","Berlin",1073,"2019-01-01","1,55"
1000261,"Region Central","Monster Energy Absolutely Zero","Germany","Brandenburg",2329,"2019-01-01","1,55"
1000262,"Region Central","Monster Energy Absolutely Zero","Germany","Bremen",362,"2019-01-01","1,55"
1000263,"Region Central","Monster Energy Absolutely Zero","Germany","Hamburg",783,"2019-01-01","1,24"
1000264,"Region Central","Monster Energy Absolutely Zero","Germany","Hesse",2214,"2019-01-01","1,55"
1000265,"Region Central","Monster Energy Absolutely Zero","Germany","Lower Saxony",1827,"2019-01-01","1,55"
1000266,"Region Central","Monster Energy Absolutely Zero","Germany","Mecklenburg-Vorpommern",306,"2019-01-01","1,55"
1000267,"Region Central","Monster Energy Absolutely Zero","Germany","North Rhine-Westphalia",4266,"2019-01-01","1,55"
1000268,"Region Central","Monster Energy Absolutely Zero","Germany","Rhineland-Palatinate",2912,"2019-01-01","1,55"
1000269,"Region Central","Monster Energy Absolutely Zero","Germany","Saarland",351,"2019-01-01","1,55"
1000270,"Region Central","Monster Energy Absolutely Zero","Germany","Saxony",2298,"2019-01-01","1,55"
1000271,"Region Central","Monster Energy Absolutely Zero","Germany","Saxony-Anhalt",1604,"2019-01-01","1,55"
1000272,"Region Central","Monster Energy Absolutely Zero","Germany","Schleswig-Holstein",1213,"2019-01-01","1,24"
1000273,"Region Central","Monster Energy Absolutely Zero","Germany","Thuringia",2175,"2019-01-01","1,55"
1000274,"Region North 1","Monster Energy Absolutely Zero","Ireland","Cork",274,"2019-01-01","1,44"
1000275,"Region North 1","Monster Energy Absolutely Zero","Ireland","Dublin",705,"2019-01-01","1,44"
1000276,"Region North 1","Monster Energy Absolutely Zero","Ireland","Galway",131,"2019-01-01","1,44"
1000277,"Region North 1","Monster Energy Absolutely Zero","Ireland","South Dublin",377,"2019-01-01","1,44"
1000278,"Region South","Monster Energy Absolutely Zero","Italy","Abruzzi",1779,"2019-01-01","1,32"
1000279,"Region South","Monster Energy Absolutely Zero","Italy","Apulia",1962,"2019-01-01","1,32"
1000280,"Region South","Monster Energy Absolutely Zero","Italy","Basilicata",1997,"2019-01-01","1,32"
1000281,"Region South","Monster Energy Absolutely Zero","Italy","Calabria",1040,"2019-01-01","1,32"
1000282,"Region South","Monster Energy Absolutely Zero","Italy","Campania",1961,"2019-01-01","1,32"
1000283,"Region South","Monster Energy Absolutely Zero","Italy","Emilia-Romagna",3140,"2019-01-01","1,32"
1000284,"Region South","Monster Energy Absolutely Zero","Italy","Friuli-Venezia Giulia",1948,"2019-01-01","1,32"
1000285,"Region South","Monster Energy Absolutely Zero","Italy","Lazio",2145,"2019-01-01","1,056"
1000286,"Region South","Monster Energy Absolutely Zero","Italy","Liguria",3825,"2019-01-01","1,32"
1000287,"Region South","Monster Energy Absolutely Zero","Italy","Lombardy",3213,"2019-01-01","1,32"
1000288,"Region South","Monster Energy Absolutely Zero","Italy","Marche",2012,"2019-01-01","1,056"
1000289,"Region South","Monster Energy Absolutely Zero","Italy","Piedmont",3711,"2019-01-01","1,32"
1000290,"Region South","Monster Energy Absolutely Zero","Italy","Sardinia",544,"2019-01-01","1,32"
