"?SalesID","Sales Area","Product Name","Country","State","Quantity","Order Date","Price Paid"
1397384,"Region West","Rockstar Energy Zero Sugar","France","Nord-Pas-de-Calais-Picardie",4913,"2019-12-01","0,95"
1397385,"Region West","Rockstar Energy Zero Sugar","France","Pays de la Loire",9793,"2019-12-01","0,95"
1397386,"Region West","Rockstar Energy Zero Sugar","France","Provence-Alpes-Côte d'Azur",2425,"2019-12-01","0,95"
1397387,"Region Central","Rockstar Energy Zero Sugar","Germany","Baden-Württemberg",15487,"2019-12-01","1"
1397388,"Region Central","Rockstar Energy Zero Sugar","Germany","Bavaria",14054,"2019-12-01","1"
1397389,"Region Central","Rockstar Energy Zero Sugar","Germany","Berlin",3983,"2019-12-01","1"
1397390,"Region Central","Rockstar Energy Zero Sugar","Germany","Brandenburg",9915,"2019-12-01","0,8"
1397391,"Region Central","Rockstar Energy Zero Sugar","Germany","Bremen",1232,"2019-12-01","1"
1397392,"Region Central","Rockstar Energy Zero Sugar","Germany","Hamburg",2440,"2019-12-01","1"
1397393,"Region Central","Rockstar Energy Zero Sugar","Germany","Hesse",8699,"2019-12-01","1"
1397394,"Region Central","Rockstar Energy Zero Sugar","Germany","Lower Saxony",6460,"2019-12-01","1"
1397395,"Region Central","Rockstar Energy Zero Sugar","Germany","Mecklenburg-Vorpommern",1618,"2019-12-01","0,8"
1397396,"Region Central","Rockstar Energy Zero Sugar","Germany","North Rhine-Westphalia",15811,"2019-12-01","1"
1397397,"Region Central","Rockstar Energy Zero Sugar","Germany","Rhineland-Palatinate",11958,"2019-12-01","1"
1397398,"Region Central","Rockstar Energy Zero Sugar","Germany","Saarland",1364,"2019-12-01","1"
1397399,"Region Central","Rockstar Energy Zero Sugar","Germany","Saxony",9142,"2019-12-01","1"
1397400,"Region Central","Rockstar Energy Zero Sugar","Germany","Saxony-Anhalt",5936,"2019-12-01","1"
1397401,"Region Central","Rockstar Energy Zero Sugar","Germany","Schleswig-Holstein",3995,"2019-12-01","1"
1397402,"Region Central","Rockstar Energy Zero Sugar","Germany","Thuringia",7664,"2019-12-01","1"
1397403,"Region North 1","Rockstar Energy Zero Sugar","Ireland","Cork",1885,"2019-12-01","0,93"
1397404,"Region North 1","Rockstar Energy Zero Sugar","Ireland","Dublin",5377,"2019-12-01","0,93"
1397405,"Region North 1","Rockstar Energy Zero Sugar","Ireland","Galway",942,"2019-12-01","0,93"
1397406,"Region North 1","Rockstar Energy Zero Sugar","Ireland","South Dublin",2914,"2019-12-01","0,93"
1397407,"Region South","Rockstar Energy Zero Sugar","Italy","Abruzzi",4400,"2019-12-01","0,85"
1397408,"Region South","Rockstar Energy Zero Sugar","Italy","Apulia",4367,"2019-12-01","0,85"
1397409,"Region South","Rockstar Energy Zero Sugar","Italy","Basilicata",5089,"2019-12-01","0,85"
1397410,"Region South","Rockstar Energy Zero Sugar","Italy","Calabria",2821,"2019-12-01","0,85"
1397411,"Region South","Rockstar Energy Zero Sugar","Italy","Campania",4444,"2019-12-01","0,85"
1397412,"Region South","Rockstar Energy Zero Sugar","Italy","Emilia-Romagna",7761,"2019-12-01","0,85"
1397413,"Region South","Rockstar Energy Zero Sugar","Italy","Friuli-Venezia Giulia",4463,"2019-12-01","0,85"
1397414,"Region South","Rockstar Energy Zero Sugar","Italy","Lazio",4574,"2019-12-01","0,85"
1397415,"Region South","Rockstar Energy Zero Sugar","Italy","Liguria",9204,"2019-12-01","0,85"
1397416,"Region South","Rockstar Energy Zero Sugar","Italy","Lombardy",7466,"2019-12-01","0,85"
1397417,"Region South","Rockstar Energy Zero Sugar","Italy","Marche",4492,"2019-12-01","0,85"
1397418,"Region South","Rockstar Energy Zero Sugar","Italy","Piedmont",9043,"2019-12-01","0,85"
1397419,"Region South","Rockstar Energy Zero Sugar","Italy","Sardinia",1454,"2019-12-01","0,85"
1397420,"Region South","Rockstar Energy Zero Sugar","Italy","Sicily",4359,"2019-12-01","0,85"
1397421,"Region South","Rockstar Energy Zero Sugar","Italy","Trentino-Alto Adige",5194,"2019-12-01","0,85"
1397422,"Region South","Rockstar Energy Zero Sugar","Italy","Tuscany",6013,"2019-12-01","0,85"
1397423,"Region South","Rockstar Energy Zero Sugar","Italy","Umbria",4308,"2019-12-01","0,85"
1397424,"Region South","Rockstar Energy Zero Sugar","Italy","Veneto",5039,"2019-12-01","0,85"
1397425,"Region South","Rockstar Energy Zero Sugar","Italy","Molise",2218,"2019-12-01","0,85"
1397426,"Region West","Rockstar Energy Zero Sugar","Netherlands","Drenthe",2233,"2019-12-01","1,1"
1397427,"Region West","Rockstar Energy Zero Sugar","Netherlands","Friesland",1382,"2019-12-01","1,1"
1397428,"Region West","Rockstar Energy Zero Sugar","Netherlands","Gelderland",2039,"2019-12-01","1,1"
1397429,"Region West","Rockstar Energy Zero Sugar","Netherlands","Groningen",1575,"2019-12-01","1,1"
1397430,"Region West","Rockstar Energy Zero Sugar","Netherlands","Limburg",2160,"2019-12-01","1,1"
1397431,"Region West","Rockstar Energy Zero Sugar","Netherlands","North Brabant",3391,"2019-12-01","1,1"
1397432,"Region West","Rockstar Energy Zero Sugar","Netherlands","North Holland",2936,"2019-12-01","1,1"
1397433,"Region West","Rockstar Energy Zero Sugar","Netherlands","Overijssel",3092,"2019-12-01","1,1"
1397434,"Region West","Rockstar Energy Zero Sugar","Netherlands","South Holland",2837,"2019-12-01","1,1"
1397435,"Region West","Rockstar Energy Zero Sugar","Netherlands","Utrecht",2346,"2019-12-01","1,1"
1397436,"Region West","Rockstar Energy Zero Sugar","Netherlands","Zeeland",2356,"2019-12-01","1,1"
1397437,"Region North 2","Rockstar Energy Zero Sugar","Norway","Akershus",1592,"2019-12-01","1,3"
1397438,"Region North 2","Rockstar Energy Zero Sugar","Norway","Hordaland",1206,"2019-12-01","1,3"
1397439,"Region North 2","Rockstar Energy Zero Sugar","Norway","Rogaland",1225,"2019-12-01","1,3"
1397440,"Region North 2","Rockstar Energy Zero Sugar","Norway","Sør-Trøndelag",1010,"2019-12-01","1,3"
1397441,"Region North 2","Rockstar Energy Zero Sugar","Norway","Østfold",663,"2019-12-01","1,3"
1397442,"Region North 2","Rockstar Energy Zero Sugar","Norway","Buskerud",660,"2019-12-01","1,3"
1397443,"Region North 2","Rockstar Energy Zero Sugar","Norway","Møre og Romsdal",670,"2019-12-01","1,3"
1397444,"Region North 2","Rockstar Energy Zero Sugar","Norway","Vestfold",551,"2019-12-01","1,3"
1397445,"Region North 2","Rockstar Energy Zero Sugar","Norway","Nordland",54,"2019-12-01","1,3"
1397446,"Region North 2","Rockstar Energy Zero Sugar","Norway","Hedmark",581,"2019-12-01","1,3"
1397447,"Region North 2","Rockstar Energy Zero Sugar","Norway","Oppland",441,"2019-12-01","1,3"
1397448,"Region North 2","Rockstar Energy Zero Sugar","Norway","Vest-Agder",430,"2019-12-01","1,3"
1397449,"Region South-West","Rockstar Energy Zero Sugar","Portugal","Aveiro",641,"2019-12-01","0,95"
1397450,"Region South-West","Rockstar Energy Zero Sugar","Portugal","Braga",1114,"2019-12-01","0,95"
1397451,"Region South-West","Rockstar Energy Zero Sugar","Portugal","Coimbra",576,"2019-12-01","0,95"
1397452,"Region South-West","Rockstar Energy Zero Sugar","Portugal","Lisboa",3213,"2019-12-01","0,95"
1397453,"Region South-West","Rockstar Energy Zero Sugar","Portugal","Porto",1798,"2019-12-01","0,95"
1397454,"Region South-West","Rockstar Energy Zero Sugar","Portugal","Setúbal",617,"2019-12-01","0,95"
1397455,"Region South-West","Rockstar Energy Zero Sugar","Spain","Andalusía",916,"2019-12-01","0,95"
1397456,"Region South-West","Rockstar Energy Zero Sugar","Spain","Asturias",1703,"2019-12-01","0,95"
1397457,"Region South-West","Rockstar Energy Zero Sugar","Spain","Balearic Islands",2695,"2019-12-01","0,95"
1397458,"Region South-West","Rockstar Energy Zero Sugar","Spain","Basque Country",1025,"2019-12-01","0,76"
1397459,"Region South-West","Rockstar Energy Zero Sugar","Spain","Cantabria",784,"2019-12-01","0,95"
1397460,"Region South-West","Rockstar Energy Zero Sugar","Spain","Castile and León",2508,"2019-12-01","0,95"
1397461,"Region South-West","Rockstar Energy Zero Sugar","Spain","Castile-La Mancha",1866,"2019-12-01","0,95"
1397462,"Region South-West","Rockstar Energy Zero Sugar","Spain","Catalonia",6140,"2019-12-01","0,95"
1397463,"Region South-West","Rockstar Energy Zero Sugar","Spain","Aragon",4031,"2019-12-01","0,95"
1397464,"Region South-West","Rockstar Energy Zero Sugar","Spain","Extremadura",827,"2019-12-01","0,95"
1397465,"Region South-West","Rockstar Energy Zero Sugar","Spain","Galicia",3788,"2019-12-01","0,95"
1397466,"Region South-West","Rockstar Energy Zero Sugar","Spain","Madrid",4814,"2019-12-01","0,95"
1397467,"Region South-West","Rockstar Energy Zero Sugar","Spain","La Rioja",931,"2019-12-01","0,95"
1397468,"Region South-West","Rockstar Energy Zero Sugar","Spain","Murcia",850,"2019-12-01","0,95"
1397469,"Region South-West","Rockstar Energy Zero Sugar","Spain","Navarra",813,"2019-12-01","0,95"
1397470,"Region South-West","Rockstar Energy Zero Sugar","Spain","Valenciana",4586,"2019-12-01","0,95"
1397471,"Region North 2","Rockstar Energy Zero Sugar","Sweden","Stockholm",5885,"2019-12-01","1,25"
1397472,"Region North 2","Rockstar Energy Zero Sugar","Sweden","Västra Götaland",4253,"2019-12-01","1,25"
1397473,"Region North 2","Rockstar Energy Zero Sugar","Sweden","Skåne",3139,"2019-12-01","1,25"
1397474,"Region North 2","Rockstar Energy Zero Sugar","Sweden","Östergötland",1183,"2019-12-01","1,25"
1397475,"Region North 2","Rockstar Energy Zero Sugar","Sweden","Uppsala",896,"2019-12-01","1,25"
1397476,"Region North 2","Rockstar Energy Zero Sugar","Sweden","Jönköping",814,"2019-12-01","1,25"
1397477,"Region North 2","Rockstar Energy Zero Sugar","Sweden","Halland",79,"2019-12-01","1,25"
1397478,"Region North 2","Rockstar Energy Zero Sugar","Sweden","Örebro",679,"2019-12-01","1,25"
1397479,"Region North 2","Rockstar Energy Zero Sugar","Sweden","Gävleborg",79,"2019-12-01","1,25"
1397480,"Region North 2","Rockstar Energy Zero Sugar","Sweden","Södermanland",882,"2019-12-01","1"
1397481,"Region Central","Rockstar Energy Zero Sugar","Switzerland","Basel-Stadt",486,"2019-12-01","1,072"
1397482,"Region Central","Rockstar Energy Zero Sugar","Switzerland","Bern",283,"2019-12-01","1,34"
1397483,"Region Central","Rockstar Energy Zero Sugar","Switzerland","Geneva",150,"2019-12-01","1,34"
1397484,"Region Central","Rockstar Energy Zero Sugar","Switzerland","Lucerne",152,"2019-12-01","1,34"
1397485,"Region Central","Rockstar Energy Zero Sugar","Switzerland","St. Gallen",169,"2019-12-01","1,072"
1397486,"Region Central","Rockstar Energy Zero Sugar","Switzerland","Vaud",128,"2019-12-01","1,34"
1397487,"Region Central","Rockstar Energy Zero Sugar","Switzerland","Zürich",450,"2019-12-01","1,34"
1397488,"Region North 1","Rockstar Energy Zero Sugar","United Kingdom","England",100234,"2019-12-01","1,15"
1397489,"Region North 1","Rockstar Energy Zero Sugar","United Kingdom","Scotland",16660,"2019-12-01","1,15"
1397490,"Region North 1","Rockstar Energy Zero Sugar","United Kingdom","Wales",1490,"2019-12-01","1,15"
1397491,"Region Central","Red Bull","Austria","Carinthia",659,"2019-12-01","1"
1397492,"Region Central","Red Bull","Austria","Salzburg",1562,"2019-12-01","0,8"
1397493,"Region Central","Red Bull","Austria","Styria",580,"2019-12-01","1"
1397494,"Region Central","Red Bull","Austria","Tyrol",670,"2019-12-01","1"
1397495,"Region Central","Red Bull","Austria","Upper Austria",1324,"2019-12-01","1"
1397496,"Region Central","Red Bull","Austria","Vienna",1752,"2019-12-01","1"
1397497,"Region West","Red Bull","Belgium","Antwerp",1008,"2019-12-01","0,95"
1397498,"Region West","Red Bull","Belgium","Brussels",1210,"2019-12-01","0,95"
1397499,"Region West","Red Bull","Belgium","East Flanders",327,"2019-12-01","0,95"
1397500,"Region West","Red Bull","Belgium","Flemish Brabant",322,"2019-12-01","0,95"
1397501,"Region West","Red Bull","Belgium","Hainaut",295,"2019-12-01","0,95"
1397502,"Region West","Red Bull","Belgium","Limburg",596,"2019-12-01","0,95"
1397503,"Region West","Red Bull","Belgium","Liège",296,"2019-12-01","0,95"
1397504,"Region West","Red Bull","Belgium","Namur",304,"2019-12-01","0,95"
1397505,"Region West","Red Bull","Belgium","West Flanders",315,"2019-12-01","0,95"
1397506,"Region North 2","Red Bull","Denmark","Central Jutland",826,"2019-12-01","1,1"
1397507,"Region North 2","Red Bull","Denmark","Hovedstaden",2215,"2019-12-01","1,1"
1397508,"Region North 2","Red Bull","Denmark","South Denmark",487,"2019-12-01","1,1"
1397509,"Region North 2","Red Bull","Denmark","Zealand",463,"2019-12-01","1,1"
1397510,"Region North 2","Red Bull","Finland","Finland Proper",671,"2019-12-01","1,03"
1397511,"Region North 2","Red Bull","Finland","Kymenlaakso",410,"2019-12-01","1,03"
1397512,"Region North 2","Red Bull","Finland","Uusimaa",239,"2019-12-01","1,03"
1397513,"Region West","Red Bull","France","Alsace-Champagne-Ardenne-Lorraine",2416,"2019-12-01","0,95"
1397514,"Region West","Red Bull","France","Aquitaine-Limousin-Poitou-Charentes",3495,"2019-12-01","0,95"
1397515,"Region West","Red Bull","France","Auvergne-Rhône-Alpes",1117,"2019-12-01","0,95"
1397516,"Region West","Red Bull","France","Brittany",6185,"2019-12-01","0,95"
1397517,"Region West","Red Bull","France","Bourgogne-Franche-Comté",1163,"2019-12-01","0,95"
1397518,"Region West","Red Bull","France","Centre-Val de Loire",1391,"2019-12-01","0,76"
1397519,"Region West","Red Bull","France","Corsica",1151,"2019-12-01","0,95"
1397520,"Region West","Red Bull","France","Ile-de-France",3314,"2019-12-01","0,95"
1397521,"Region West","Red Bull","France","Languedoc-Roussillon-Midi-Pyrénées",1268,"2019-12-01","0,95"
1397522,"Region West","Red Bull","France","Normandy",8010,"2019-12-01","0,95"
1397523,"Region West","Red Bull","France","Nord-Pas-de-Calais-Picardie",2362,"2019-12-01","0,95"
1397524,"Region West","Red Bull","France","Pays de la Loire",6215,"2019-12-01","0,76"
1397525,"Region West","Red Bull","France","Provence-Alpes-Côte d'Azur",1224,"2019-12-01","0,95"
1397526,"Region Central","Red Bull","Germany","Baden-Württemberg",5651,"2019-12-01","1"
1397527,"Region Central","Red Bull","Germany","Bavaria",4810,"2019-12-01","1"
1397528,"Region Central","Red Bull","Germany","Berlin",1485,"2019-12-01","1"
1397529,"Region Central","Red Bull","Germany","Brandenburg",3556,"2019-12-01","1"
1397530,"Region Central","Red Bull","Germany","Bremen",490,"2019-12-01","1"
1397531,"Region Central","Red Bull","Germany","Hamburg",980,"2019-12-01","1"
1397532,"Region Central","Red Bull","Germany","Hesse",3189,"2019-12-01","1"
1397533,"Region Central","Red Bull","Germany","Lower Saxony",2630,"2019-12-01","1"
1397534,"Region Central","Red Bull","Germany","Mecklenburg-Vorpommern",449,"2019-12-01","1"
1397535,"Region Central","Red Bull","Germany","North Rhine-Westphalia",5870,"2019-12-01","1"
1397536,"Region Central","Red Bull","Germany","Rhineland-Palatinate",4749,"2019-12-01","1"
1397537,"Region Central","Red Bull","Germany","Saarland",487,"2019-12-01","1"
1397538,"Region Central","Red Bull","Germany","Saxony",3628,"2019-12-01","1"
1397539,"Region Central","Red Bull","Germany","Saxony-Anhalt",2544,"2019-12-01","1"
1397540,"Region Central","Red Bull","Germany","Schleswig-Holstein",1435,"2019-12-01","1"
1397541,"Region Central","Red Bull","Germany","Thuringia",2974,"2019-12-01","1"
1397542,"Region North 1","Red Bull","Ireland","Cork",473,"2019-12-01","0,93"
1397543,"Region North 1","Red Bull","Ireland","Dublin",1173,"2019-12-01","0,93"
1397544,"Region North 1","Red Bull","Ireland","Galway",245,"2019-12-01","0,93"
1397545,"Region North 1","Red Bull","Ireland","South Dublin",711,"2019-12-01","0,93"
1397546,"Region South","Red Bull","Italy","Abruzzi",1590,"2019-12-01","0,85"
1397547,"Region South","Red Bull","Italy","Apulia",1717,"2019-12-01","0,85"
1397548,"Region South","Red Bull","Italy","Basilicata",1744,"2019-12-01","0,85"
1397549,"Region South","Red Bull","Italy","Calabria",1084,"2019-12-01","0,85"
1397550,"Region South","Red Bull","Italy","Campania",2268,"2019-12-01","0,68"
1397551,"Region South","Red Bull","Italy","Emilia-Romagna",2800,"2019-12-01","0,85"
1397552,"Region South","Red Bull","Italy","Friuli-Venezia Giulia",1778,"2019-12-01","0,85"
1397553,"Region South","Red Bull","Italy","Lazio",1837,"2019-12-01","0,85"
1397554,"Region South","Red Bull","Italy","Liguria",3771,"2019-12-01","0,85"
1397555,"Region South","Red Bull","Italy","Lombardy",3561,"2019-12-01","0,68"
1397556,"Region South","Red Bull","Italy","Marche",1614,"2019-12-01","0,85"
1397557,"Region South","Red Bull","Italy","Piedmont",3347,"2019-12-01","0,85"
1397558,"Region South","Red Bull","Italy","Sardinia",504,"2019-12-01","0,85"
1397559,"Region South","Red Bull","Italy","Sicily",1745,"2019-12-01","0,85"
1397560,"Region South","Red Bull","Italy","Trentino-Alto Adige",1611,"2019-12-01","0,85"
1397561,"Region South","Red Bull","Italy","Tuscany",2532,"2019-12-01","0,85"
1397562,"Region South","Red Bull","Italy","Umbria",1891,"2019-12-01","0,85"
1397563,"Region South","Red Bull","Italy","Veneto",1645,"2019-12-01","0,85"
1397564,"Region South","Red Bull","Italy","Molise",870,"2019-12-01","0,85"
1397565,"Region West","Red Bull","Netherlands","Drenthe",1214,"2019-12-01","1,1"
1397566,"Region West","Red Bull","Netherlands","Friesland",863,"2019-12-01","1,1"
1397567,"Region West","Red Bull","Netherlands","Gelderland",1248,"2019-12-01","1,1"
1397568,"Region West","Red Bull","Netherlands","Groningen",761,"2019-12-01","1,1"
1397569,"Region West","Red Bull","Netherlands","Limburg",1342,"2019-12-01","0,88"
1397570,"Region West","Red Bull","Netherlands","North Brabant",2032,"2019-12-01","1,1"
1397571,"Region West","Red Bull","Netherlands","North Holland",1547,"2019-12-01","1,1"
1397572,"Region West","Red Bull","Netherlands","Overijssel",1462,"2019-12-01","1,1"
1397573,"Region West","Red Bull","Netherlands","South Holland",1664,"2019-12-01","1,1"
1397574,"Region West","Red Bull","Netherlands","Utrecht",1290,"2019-12-01","1,1"
1397575,"Region West","Red Bull","Netherlands","Zeeland",1233,"2019-12-01","1,1"
1397576,"Region North 2","Red Bull","Norway","Akershus",429,"2019-12-01","1,3"
1397577,"Region North 2","Red Bull","Norway","Hordaland",432,"2019-12-01","1,3"
1397578,"Region North 2","Red Bull","Norway","Rogaland",409,"2019-12-01","1,04"
1397579,"Region North 2","Red Bull","Norway","Sør-Trøndelag",328,"2019-12-01","1,3"
1397580,"Region North 2","Red Bull","Norway","Østfold",202,"2019-12-01","1,3"
1397581,"Region North 2","Red Bull","Norway","Buskerud",201,"2019-12-01","1,3"
1397582,"Region North 2","Red Bull","Norway","Møre og Romsdal",196,"2019-12-01","1,3"
1397583,"Region North 2","Red Bull","Norway","Vestfold",162,"2019-12-01","1,3"
1397584,"Region North 2","Red Bull","Norway","Nordland",15,"2019-12-01","1,3"
1397585,"Region North 2","Red Bull","Norway","Hedmark",159,"2019-12-01","1,3"
1397586,"Region North 2","Red Bull","Norway","Oppland",130,"2019-12-01","1,3"
1397587,"Region North 2","Red Bull","Norway","Vest-Agder",140,"2019-12-01","1,04"
1397588,"Region South-West","Red Bull","Portugal","Aveiro",432,"2019-12-01","0,8"
1397589,"Region South-West","Red Bull","Portugal","Braga",768,"2019-12-01","0,8"
1397590,"Region South-West","Red Bull","Portugal","Coimbra",373,"2019-12-01","0,8"
1397591,"Region South-West","Red Bull","Portugal","Lisboa",2009,"2019-12-01","0,8"
1397592,"Region South-West","Red Bull","Portugal","Porto",1276,"2019-12-01","0,8"
1397593,"Region South-West","Red Bull","Portugal","Setúbal",397,"2019-12-01","0,8"
1397594,"Region South-West","Red Bull","Spain","Andalusía",646,"2019-12-01","0,81"
1397595,"Region South-West","Red Bull","Spain","Asturias",1127,"2019-12-01","0,81"
1397596,"Region South-West","Red Bull","Spain","Balearic Islands",1885,"2019-12-01","0,81"
1397597,"Region South-West","Red Bull","Spain","Basque Country",624,"2019-12-01","0,81"
1397598,"Region South-West","Red Bull","Spain","Cantabria",558,"2019-12-01","0,81"
1397599,"Region South-West","Red Bull","Spain","Castile and León",1851,"2019-12-01","0,81"
1397600,"Region South-West","Red Bull","Spain","Castile-La Mancha",1169,"2019-12-01","0,81"
1397601,"Region South-West","Red Bull","Spain","Catalonia",4339,"2019-12-01","0,81"
1397602,"Region South-West","Red Bull","Spain","Aragon",3265,"2019-12-01","0,81"
1397603,"Region South-West","Red Bull","Spain","Extremadura",625,"2019-12-01","0,81"
1397604,"Region South-West","Red Bull","Spain","Galicia",2607,"2019-12-01","0,81"
1397605,"Region South-West","Red Bull","Spain","Madrid",3395,"2019-12-01","0,81"
1397606,"Region South-West","Red Bull","Spain","La Rioja",624,"2019-12-01","0,81"
1397607,"Region South-West","Red Bull","Spain","Murcia",566,"2019-12-01","0,81"
1397608,"Region South-West","Red Bull","Spain","Navarra",640,"2019-12-01","0,81"
1397609,"Region South-West","Red Bull","Spain","Valenciana",3086,"2019-12-01","0,81"
1397610,"Region North 2","Red Bull","Sweden","Stockholm",1812,"2019-12-01","1,25"
1397611,"Region North 2","Red Bull","Sweden","Västra Götaland",1330,"2019-12-01","1,25"
1397612,"Region North 2","Red Bull","Sweden","Skåne",928,"2019-12-01","1,25"
1397613,"Region North 2","Red Bull","Sweden","Östergötland",339,"2019-12-01","1,25"
1397614,"Region North 2","Red Bull","Sweden","Uppsala",276,"2019-12-01","1,25"
1397615,"Region North 2","Red Bull","Sweden","Jönköping",333,"2019-12-01","1"
1397616,"Region North 2","Red Bull","Sweden","Halland",26,"2019-12-01","1,25"
1397617,"Region North 2","Red Bull","Sweden","Örebro",246,"2019-12-01","1,25"
1397618,"Region North 2","Red Bull","Sweden","Gävleborg",23,"2019-12-01","1,25"
1397619,"Region North 2","Red Bull","Sweden","Södermanland",237,"2019-12-01","1,25"
1397620,"Region Central","Red Bull","Switzerland","Basel-Stadt",171,"2019-12-01","1,34"
1397621,"Region Central","Red Bull","Switzerland","Bern",101,"2019-12-01","1,34"
1397622,"Region Central","Red Bull","Switzerland","Geneva",55,"2019-12-01","1,34"
1397623,"Region Central","Red Bull","Switzerland","Lucerne",58,"2019-12-01","1,34"
1397624,"Region Central","Red Bull","Switzerland","St. Gallen",52,"2019-12-01","1,34"
1397625,"Region Central","Red Bull","Switzerland","Vaud",57,"2019-12-01","1,34"
1397626,"Region Central","Red Bull","Switzerland","Zürich",163,"2019-12-01","1,34"
1397627,"Region North 1","Red Bull","United Kingdom","England",24934,"2019-12-01","1,15"
1397628,"Region North 1","Red Bull","United Kingdom","Scotland",4590,"2019-12-01","0,92"
1397629,"Region North 1","Red Bull","United Kingdom","Wales",352,"2019-12-01","1,15"
1397630,"Region Central","Monster Energy Absolutely Zero","Austria","Carinthia",728,"2019-12-01","1,55"
1397631,"Region Central","Monster Energy Absolutely Zero","Austria","Salzburg",1803,"2019-12-01","1,24"
1397632,"Region Central","Monster Energy Absolutely Zero","Austria","Styria",768,"2019-12-01","1,55"
1397633,"Region Central","Monster Energy Absolutely Zero","Austria","Tyrol",704,"2019-12-01","1,55"
1397634,"Region Central","Monster Energy Absolutely Zero","Austria","Upper Austria",1318,"2019-12-01","1,55"
1397635,"Region Central","Monster Energy Absolutely Zero","Austria","Vienna",1991,"2019-12-01","1,55"
1397636,"Region West","Monster Energy Absolutely Zero","Belgium","Antwerp",653,"2019-12-01","1,47"
1397637,"Region West","Monster Energy Absolutely Zero","Belgium","Brussels",874,"2019-12-01","1,47"
1397638,"Region West","Monster Energy Absolutely Zero","Belgium","East Flanders",225,"2019-12-01","1,47"
1397639,"Region West","Monster Energy Absolutely Zero","Belgium","Flemish Brabant",240,"2019-12-01","1,47"
1397640,"Region West","Monster Energy Absolutely Zero","Belgium","Hainaut",249,"2019-12-01","1,47"
1397641,"Region West","Monster Energy Absolutely Zero","Belgium","Limburg",457,"2019-12-01","1,47"
1397642,"Region West","Monster Energy Absolutely Zero","Belgium","Liège",244,"2019-12-01","1,47"
