"?SalesID","Sales Area","Product Name","Country","State","Quantity","Order Date","Price Paid"
1098910,"Region South-West","Red Bull","Spain","Extremadura",950,"2019-04-01","0,81"
1098911,"Region South-West","Red Bull","Spain","Galicia",3816,"2019-04-01","0,81"
1098912,"Region South-West","Red Bull","Spain","Madrid",6603,"2019-04-01","0,81"
1098913,"Region South-West","Red Bull","Spain","La Rioja",1091,"2019-04-01","0,81"
1098914,"Region South-West","Red Bull","Spain","Murcia",1007,"2019-04-01","0,81"
1098915,"Region South-West","Red Bull","Spain","Navarra",978,"2019-04-01","0,81"
1098916,"Region South-West","Red Bull","Spain","Valenciana",5528,"2019-04-01","0,81"
1098917,"Region North 2","Red Bull","Sweden","Stockholm",1581,"2019-04-01","1,25"
1098918,"Region North 2","Red Bull","Sweden","Västra Götaland",1065,"2019-04-01","1,25"
1098919,"Region North 2","Red Bull","Sweden","Skåne",925,"2019-04-01","1,25"
1098920,"Region North 2","Red Bull","Sweden","Östergötland",284,"2019-04-01","1,25"
1098921,"Region North 2","Red Bull","Sweden","Uppsala",240,"2019-04-01","1,25"
1098922,"Region North 2","Red Bull","Sweden","Jönköping",261,"2019-04-01","1,25"
1098923,"Region North 2","Red Bull","Sweden","Halland",23,"2019-04-01","1,25"
1098924,"Region North 2","Red Bull","Sweden","Örebro",215,"2019-04-01","1,25"
1098925,"Region North 2","Red Bull","Sweden","Gävleborg",18,"2019-04-01","1,25"
1098926,"Region North 2","Red Bull","Sweden","Södermanland",215,"2019-04-01","1,25"
1098927,"Region Central","Red Bull","Switzerland","Basel-Stadt",136,"2019-04-01","1,34"
1098928,"Region Central","Red Bull","Switzerland","Bern",89,"2019-04-01","1,34"
1098929,"Region Central","Red Bull","Switzerland","Geneva",48,"2019-04-01","1,34"
1098930,"Region Central","Red Bull","Switzerland","Lucerne",49,"2019-04-01","1,34"
1098931,"Region Central","Red Bull","Switzerland","St. Gallen",48,"2019-04-01","1,34"
1098932,"Region Central","Red Bull","Switzerland","Vaud",50,"2019-04-01","1,34"
1098933,"Region Central","Red Bull","Switzerland","Zürich",154,"2019-04-01","1,34"
1098934,"Region North 1","Red Bull","United Kingdom","England",19637,"2019-04-01","1,15"
1098935,"Region North 1","Red Bull","United Kingdom","Scotland",3210,"2019-04-01","1,15"
1098936,"Region North 1","Red Bull","United Kingdom","Wales",370,"2019-04-01","1,15"
1098937,"Region Central","Monster Energy Absolutely Zero","Austria","Carinthia",593,"2019-04-01","1,24"
1098938,"Region Central","Monster Energy Absolutely Zero","Austria","Salzburg",1109,"2019-04-01","1,55"
1098939,"Region Central","Monster Energy Absolutely Zero","Austria","Styria",487,"2019-04-01","1,55"
1098940,"Region Central","Monster Energy Absolutely Zero","Austria","Tyrol",514,"2019-04-01","1,55"
1098941,"Region Central","Monster Energy Absolutely Zero","Austria","Upper Austria",990,"2019-04-01","1,55"
1098942,"Region Central","Monster Energy Absolutely Zero","Austria","Vienna",1519,"2019-04-01","1,55"
1098943,"Region West","Monster Energy Absolutely Zero","Belgium","Antwerp",623,"2019-04-01","1,47"
1098944,"Region West","Monster Energy Absolutely Zero","Belgium","Brussels",972,"2019-04-01","1,47"
1098945,"Region West","Monster Energy Absolutely Zero","Belgium","East Flanders",215,"2019-04-01","1,47"
1098946,"Region West","Monster Energy Absolutely Zero","Belgium","Flemish Brabant",218,"2019-04-01","1,47"
1098947,"Region West","Monster Energy Absolutely Zero","Belgium","Hainaut",227,"2019-04-01","1,47"
1098948,"Region West","Monster Energy Absolutely Zero","Belgium","Limburg",462,"2019-04-01","1,47"
1098949,"Region West","Monster Energy Absolutely Zero","Belgium","Liège",263,"2019-04-01","1,176"
1098950,"Region West","Monster Energy Absolutely Zero","Belgium","Namur",227,"2019-04-01","1,47"
1098951,"Region West","Monster Energy Absolutely Zero","Belgium","West Flanders",250,"2019-04-01","1,47"
1098952,"Region North 2","Monster Energy Absolutely Zero","Denmark","Central Jutland",521,"2019-04-01","1,71"
1098953,"Region North 2","Monster Energy Absolutely Zero","Denmark","Hovedstaden",1230,"2019-04-01","1,71"
1098954,"Region North 2","Monster Energy Absolutely Zero","Denmark","South Denmark",265,"2019-04-01","1,71"
1098955,"Region North 2","Monster Energy Absolutely Zero","Denmark","Zealand",284,"2019-04-01","1,71"
1098956,"Region North 2","Monster Energy Absolutely Zero","Finland","Finland Proper",423,"2019-04-01","1,6"
1098957,"Region North 2","Monster Energy Absolutely Zero","Finland","Kymenlaakso",255,"2019-04-01","1,6"
1098958,"Region North 2","Monster Energy Absolutely Zero","Finland","Uusimaa",133,"2019-04-01","1,6"
1098959,"Region West","Monster Energy Absolutely Zero","France","Alsace-Champagne-Ardenne-Lorraine",1634,"2019-04-01","1,47"
1098960,"Region West","Monster Energy Absolutely Zero","France","Aquitaine-Limousin-Poitou-Charentes",2868,"2019-04-01","1,47"
1098961,"Region West","Monster Energy Absolutely Zero","France","Auvergne-Rhône-Alpes",867,"2019-04-01","1,47"
1098962,"Region West","Monster Energy Absolutely Zero","France","Brittany",4024,"2019-04-01","1,47"
1098963,"Region West","Monster Energy Absolutely Zero","France","Bourgogne-Franche-Comté",850,"2019-04-01","1,47"
1098964,"Region West","Monster Energy Absolutely Zero","France","Centre-Val de Loire",1142,"2019-04-01","1,176"
1098965,"Region West","Monster Energy Absolutely Zero","France","Corsica",901,"2019-04-01","1,47"
1098966,"Region West","Monster Energy Absolutely Zero","France","Ile-de-France",2915,"2019-04-01","1,47"
1098967,"Region West","Monster Energy Absolutely Zero","France","Languedoc-Roussillon-Midi-Pyrénées",877,"2019-04-01","1,47"
1098968,"Region West","Monster Energy Absolutely Zero","France","Normandy",4824,"2019-04-01","1,47"
1098969,"Region West","Monster Energy Absolutely Zero","France","Nord-Pas-de-Calais-Picardie",1955,"2019-04-01","1,47"
1098970,"Region West","Monster Energy Absolutely Zero","France","Pays de la Loire",3347,"2019-04-01","1,47"
1098971,"Region West","Monster Energy Absolutely Zero","France","Provence-Alpes-Côte d'Azur",931,"2019-04-01","1,47"
1098972,"Region Central","Monster Energy Absolutely Zero","Germany","Baden-Württemberg",4749,"2019-04-01","1,55"
1098973,"Region Central","Monster Energy Absolutely Zero","Germany","Bavaria",3742,"2019-04-01","1,55"
1098974,"Region Central","Monster Energy Absolutely Zero","Germany","Berlin",1198,"2019-04-01","1,55"
1098975,"Region Central","Monster Energy Absolutely Zero","Germany","Brandenburg",2866,"2019-04-01","1,55"
1098976,"Region Central","Monster Energy Absolutely Zero","Germany","Bremen",381,"2019-04-01","1,55"
1098977,"Region Central","Monster Energy Absolutely Zero","Germany","Hamburg",829,"2019-04-01","1,55"
1098978,"Region Central","Monster Energy Absolutely Zero","Germany","Hesse",2756,"2019-04-01","1,55"
1098979,"Region Central","Monster Energy Absolutely Zero","Germany","Lower Saxony",2258,"2019-04-01","1,24"
1098980,"Region Central","Monster Energy Absolutely Zero","Germany","Mecklenburg-Vorpommern",392,"2019-04-01","1,55"
1098981,"Region Central","Monster Energy Absolutely Zero","Germany","North Rhine-Westphalia",5260,"2019-04-01","1,55"
1098982,"Region Central","Monster Energy Absolutely Zero","Germany","Rhineland-Palatinate",3678,"2019-04-01","1,55"
1098983,"Region Central","Monster Energy Absolutely Zero","Germany","Saarland",372,"2019-04-01","1,55"
1098984,"Region Central","Monster Energy Absolutely Zero","Germany","Saxony",3047,"2019-04-01","1,55"
1098985,"Region Central","Monster Energy Absolutely Zero","Germany","Saxony-Anhalt",1916,"2019-04-01","1,55"
1098986,"Region Central","Monster Energy Absolutely Zero","Germany","Schleswig-Holstein",1254,"2019-04-01","1,55"
1098987,"Region Central","Monster Energy Absolutely Zero","Germany","Thuringia",2448,"2019-04-01","1,55"
1098988,"Region North 1","Monster Energy Absolutely Zero","Ireland","Cork",383,"2019-04-01","1,44"
1098989,"Region North 1","Monster Energy Absolutely Zero","Ireland","Dublin",941,"2019-04-01","1,44"
1098990,"Region North 1","Monster Energy Absolutely Zero","Ireland","Galway",186,"2019-04-01","1,44"
1098991,"Region North 1","Monster Energy Absolutely Zero","Ireland","South Dublin",521,"2019-04-01","1,44"
1098992,"Region South","Monster Energy Absolutely Zero","Italy","Abruzzi",1267,"2019-04-01","1,32"
1098993,"Region South","Monster Energy Absolutely Zero","Italy","Apulia",1455,"2019-04-01","1,32"
1098994,"Region South","Monster Energy Absolutely Zero","Italy","Basilicata",1394,"2019-04-01","1,32"
1098995,"Region South","Monster Energy Absolutely Zero","Italy","Calabria",869,"2019-04-01","1,32"
1098996,"Region South","Monster Energy Absolutely Zero","Italy","Campania",1225,"2019-04-01","1,32"
1098997,"Region South","Monster Energy Absolutely Zero","Italy","Emilia-Romagna",2571,"2019-04-01","1,32"
1098998,"Region South","Monster Energy Absolutely Zero","Italy","Friuli-Venezia Giulia",1349,"2019-04-01","1,32"
1098999,"Region South","Monster Energy Absolutely Zero","Italy","Lazio",1273,"2019-04-01","1,32"
1099000,"Region South","Monster Energy Absolutely Zero","Italy","Liguria",2719,"2019-04-01","1,32"
1099001,"Region South","Monster Energy Absolutely Zero","Italy","Lombardy",1914,"2019-04-01","1,32"
1099002,"Region South","Monster Energy Absolutely Zero","Italy","Marche",1318,"2019-04-01","1,32"
1099003,"Region South","Monster Energy Absolutely Zero","Italy","Piedmont",2492,"2019-04-01","1,32"
1099004,"Region South","Monster Energy Absolutely Zero","Italy","Sardinia",399,"2019-04-01","1,32"
1099005,"Region South","Monster Energy Absolutely Zero","Italy","Sicily",1289,"2019-04-01","1,32"
